
   2247,F,2017/06/06
   2248,R,    /  /  
   2249,R,    /  /  
   2250,R,    /  /  
   2251,F,2017/06/01
   2252,F,2017/06/01
   2253,F,2017/06/01
   2254,F,2017/06/03
   2255,F,2017/05/29
   2256,F,2017/06/03
   2257,F,2017/06/03
   2258,F,2017/06/03
   2259,F,2017/05/30
   2260,F,2017/05/30
   2261,F,2017/05/30
   2262,F,2017/05/30
   2263,F,2017/05/30
   2265,F,2017/05/30
   2266,F,2017/06/08
   2267,F,2017/05/30
   2268,F,2017/05/30
   2269,F,2017/05/30
   2270,F,2017/06/05
   2271,R,2017/06/02
   2272,F,2017/06/05
   2273,F,2017/06/05
   2274,F,2017/06/05
   2275,F,2017/06/05
   2276,F,2017/06/05
   2277,F,2017/06/05
   2278,F,2017/06/05
   2279,F,2017/06/05
   2280,F,2017/06/05
   2281,F,2017/06/05
   2282,F,2017/06/05
   2283,F,2017/06/05
   2284,F,2017/06/06
   2285,F,2017/06/08
   2286,F,2017/06/06
   2287,F,2017/06/06
   2288,F,2017/06/05
   2289,F,2017/06/08
   2290,F,2017/06/06
   2291,F,2017/06/06
   2292,F,2017/06/06
   2293,F,2017/06/06
   2294,F,2017/06/07
   2295,F,2017/06/07
   2296,F,2017/06/07
   2297,F,2017/06/07
   2298,F,2017/06/07
   2299,F,2017/06/07
   2300,F,2017/06/07
   2301,R,    /  /  
   2302,F,2017/06/08
   2303,F,2017/06/08
   2304,F,2017/06/08
   2305,X,    /  /  
   2306,F,2017/06/08
   2307,F,2017/06/08
   2308,F,2017/06/08
   2311,R,2017/06/08
   2312,R,2017/06/08
   2314,F,2017/06/08
   2315,F,2017/06/08
   2316,F,2017/06/08
   2317,F,2017/06/08
   2318,F,2017/06/08
   2319,F,2017/06/08
   2320,F,2017/06/08
   2321,R,    /  /  
   2322,F,2017/06/08
   2323,F,2017/06/09
   2324,F,2017/06/08
   2325,F,2017/06/08
   2326,F,2017/06/08
   2327,F,2017/06/12
   2328,F,2017/06/08
   2329,F,2017/06/08
   2330,F,2017/06/08
   2331,F,2017/06/09
   2332,F,2017/06/09
   2333,F,2017/06/09
   2334,F,2017/06/09
   2335,F,2017/06/13
   2336,R,    /  /  
   2337,F,2017/06/13
   2338,F,2017/06/13
   2339,F,2017/06/13
   2340,F,2017/06/13
   2341,F,2017/06/13
   2342,F,2017/06/13
   2343,F,2017/06/15
   2344,R,2017/06/12
   2345,R,2017/06/12
   2346,F,2017/06/13
   2347,F,2017/06/13
   2348,F,2017/06/13
   2349,F,2017/06/15
   2350,F,2017/06/27
   2351,F,2017/06/17
   2352,F,2017/06/17
   2353,F,2017/06/15
   2354,F,2017/06/17
   2355,F,2017/06/17
   2356,F,2017/06/22
   2357,F,2017/06/20
   2358,F,2017/06/20
   2359,F,2017/06/20
   2360,F,2017/06/20
   2361,F,2017/06/20
   2362,F,2017/06/20
   2363,F,2017/06/20
   2364,F,2017/06/20
   2365,F,2017/06/20
   2366,F,2017/06/20
   2367,F,2017/06/20
   2368,F,2017/06/21
   2369,F,2017/06/21
   2370,F,2017/06/21
   2371,F,2017/06/21
   2372,F,2017/06/21
   2373,F,2017/06/22
   2374,F,2017/06/22
   2375,F,2017/06/22
   2376,F,2017/06/22
   2377,F,2017/06/22
   2378,F,2017/06/22
   2379,F,2017/06/22
   2380,F,2017/06/22
   2381,F,2017/06/22
   2382,F,2017/06/22
   2383,F,2017/06/22
   2384,F,2017/06/22
   2385,F,2017/06/22
   2386,F,2017/06/27
   2387,F,2017/06/22
   2388,R,    /  /  
   2389,F,2017/06/26
   2390,F,2017/06/26
   2391,F,2017/06/26
   2392,F,2017/06/26
   2393,F,2017/06/28
   2394,F,2017/06/28
   2395,F,2017/06/28
   2397,F,2017/06/26
   2398,C,    /  /  
   2399,F,2017/06/28
   2400,R,    /  /  
   2401,F,2017/06/30
   2402,F,2017/06/26
   2403,F,2017/06/26
   2404,F,2017/06/26
   2405,F,2017/06/26
   2406,F,2017/06/28
   2407,F,2017/06/28
   2408,F,2017/06/28
   2409,F,2017/06/28
   2410,C,    /  /  
   2411,F,2017/06/29
   2412,F,2017/06/29
   2413,F,2017/06/29
   2414,F,2017/06/28
   2415,F,2017/06/28
   2416,F,2017/06/30
   2417,F,2017/06/28
   2418,F,2017/06/28
   2419,F,2017/06/28
   2420,F,2017/06/28
   2421,F,2017/06/28
   2422,F,2017/06/29
   2423,F,2017/06/29
   2424,F,2017/06/29
   2425,F,2017/06/29
   2426,F,2017/06/29
   2427,F,2017/06/29
   2428,F,2017/06/29
   2429,F,2017/06/29
   2430,F,2017/06/29
   2431,F,2017/06/29
   2432,F,2017/06/29
   2433,F,2017/06/29
   2434,F,2017/07/03
   2435,F,2017/07/03
   2436,R,2017/07/03
   2437,F,2017/07/05
   2438,F,2017/07/01
   2439,F,2017/07/03
   2440,F,2017/07/03
   2441,F,2017/07/03
   2442,F,2017/07/03
   2443,F,2017/07/03
   2444,F,2017/07/03
   2445,C,    /  /  
   2446,F,2017/07/11
   2447,C,    /  /  
   2448,C,    /  /  
